district,date,hazard,any_flag,max_confidence,n_observations,n_triggered,message_en,message_ur,lat,lon
Kashmore,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,28.178160777797537,69.38141703613834
Kashmore,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,28.178160777797537,69.38141703613834
Kashmore,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,28.178160777797537,69.38141703613834
Kashmore,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,28.178160777797537,69.38141703613834
Kashmore,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,28.178160777797537,69.38141703613834
Kashmore,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,28.178160777797537,69.38141703613834
Kashmore,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,28.178160777797537,69.38141703613834
Kasur,20260828,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,cold_wave,False,0.0,1,0,Not enough clear-sky multi-day night skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.031981126992218,74.0671594418965
Kasur,20260828,dust_storm,False,0.0,8,0,Dust-difference channels unavailable.,ڈیٹا دستیاب نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,fog,False,0.0,8,0,No IR3.9-IR10.8 data at this time/location.,ڈیٹا دستیاب نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,frost,False,0.0,8,0,MSG skin-temperature/cloud data unavailable.,ڈیٹا دستیاب نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,31.031981126992218,74.0671594418965
Kasur,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.031981126992218,74.0671594418965
Kasur,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,thunderstorm,False,0.0,8,0,No convection data at this time/location.,اس وقت/مقام کے لیے کنویکشن ڈیٹا دستیاب نہیں,31.031981126992218,74.0671594418965
Kasur,20260828,uv_index,False,0.0,8,0,No MSG cloud data available.,ڈیٹا دستیاب نہیں,31.031981126992218,74.0671594418965
Kech,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.979166383372352,63.200672288751605
Kech,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 22.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,25.979166383372352,63.200672288751605
Kech,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.979166383372352,63.200672288751605
Kech,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.0 K -- outside the fog signature range.,دھند کی علامت نہیں,25.979166383372352,63.200672288751605
Kech,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.979166383372352,63.200672288751605
Kech,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.979166383372352,63.200672288751605
Kech,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,25.979166383372352,63.200672288751605
Kech,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.979166383372352,63.200672288751605
Kech,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.979166383372352,63.200672288751605
Kech,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.979166383372352,63.200672288751605
Kech,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.979166383372352,63.200672288751605
Khairpur,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,26.8551437884378,68.98577019557749
Khairpur,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 12.0 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,26.8551437884378,68.98577019557749
Khairpur,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,26.8551437884378,68.98577019557749
Khairpur,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -1.6 K -- outside the fog signature range.,دھند کی علامت نہیں,26.8551437884378,68.98577019557749
Khairpur,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,26.8551437884378,68.98577019557749
Khairpur,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,26.8551437884378,68.98577019557749
Khairpur,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,26.8551437884378,68.98577019557749
Khairpur,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,26.8551437884378,68.98577019557749
Khairpur,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,26.8551437884378,68.98577019557749
Khairpur,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,26.8551437884378,68.98577019557749
Khairpur,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,26.8551437884378,68.98577019557749
Khanewal,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.35528727902074,71.91468452184928
Khanewal,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 12.6 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.35528727902074,71.91468452184928
Khanewal,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.35528727902074,71.91468452184928
Khanewal,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.5 K -- outside the fog signature range.,دھند کی علامت نہیں,30.35528727902074,71.91468452184928
Khanewal,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.35528727902074,71.91468452184928
Khanewal,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.35528727902074,71.91468452184928
Khanewal,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.35528727902074,71.91468452184928
Khanewal,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.35528727902074,71.91468452184928
Khanewal,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.35528727902074,71.91468452184928
Khanewal,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.35528727902074,71.91468452184928
Khanewal,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.35528727902074,71.91468452184928
Kharan,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,28.026011114981085,64.87944971354493
Kharan,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 19.4 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,28.026011114981085,64.87944971354493
Kharan,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,28.026011114981085,64.87944971354493
Kharan,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -5.1 K -- outside the fog signature range.,دھند کی علامت نہیں,28.026011114981085,64.87944971354493
Kharan,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,28.026011114981085,64.87944971354493
Kharan,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,28.026011114981085,64.87944971354493
Kharan,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,28.026011114981085,64.87944971354493
Kharan,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,28.026011114981085,64.87944971354493
Kharan,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,28.026011114981085,64.87944971354493
Kharan,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,28.026011114981085,64.87944971354493
Kharan,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,28.026011114981085,64.87944971354493
Kharmang,20260828,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,cold_wave,False,0.0,1,0,Not enough clear-sky multi-day night skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.95455225521701,76.13977130988624
Kharmang,20260828,dust_storm,False,0.0,8,0,Dust-difference channels unavailable.,ڈیٹا دستیاب نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,fog,False,0.0,8,0,No IR3.9-IR10.8 data at this time/location.,ڈیٹا دستیاب نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,frost,False,0.0,8,0,MSG skin-temperature/cloud data unavailable.,ڈیٹا دستیاب نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,34.95455225521701,76.13977130988624
Kharmang,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.95455225521701,76.13977130988624
Kharmang,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,thunderstorm,False,0.0,8,0,No convection data at this time/location.,اس وقت/مقام کے لیے کنویکشن ڈیٹا دستیاب نہیں,34.95455225521701,76.13977130988624
Kharmang,20260828,uv_index,False,0.0,8,0,No MSG cloud data available.,ڈیٹا دستیاب نہیں,34.95455225521701,76.13977130988624
Khushab,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,32.14174826697029,72.03716631718115
Khushab,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 13.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,32.14174826697029,72.03716631718115
Khushab,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,32.14174826697029,72.03716631718115
